annotation_id,relative_path,annotation_relative_path,shape_index,label,shape_type,n_points,points_json,image_width,image_height,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,shape_area,bbox_area,bbox_area_ratio,max_point_boundary_excess_px,circle_extends_beyond_frame
1-coins/105_1479344412.jpg::shape-4,1-coins/105_1479344412.jpg,1-coins/105_1479344412.json,4,10,circle,2,"[[65.95238095238095, 431.4285714285714], [87.85714285714286, 452.38095238095235]]",640,480,35.64032292792466,401.1165134041151,96.26443897683724,461.7406294530277,60.62411604891259,60.62411604891259,2886.560869012665,3675.283446712021,0.011963813303099027,0.0,False
1-coins/105_1479344412.jpg::shape-5,1-coins/105_1479344412.jpg,1-coins/105_1479344412.json,5,5,circle,2,"[[315.0, 131.42857142857142], [343.57142857142856, 152.38095238095238]]",640,480,279.5693804995461,95.99795192811757,350.4306195004539,166.85919092902526,70.8612390009077,70.8612390009077,3943.731730220655,5021.315192743763,0.01634542705971277,0.0,False
1-coins/105_1479344412.jpg::shape-6,1-coins/105_1479344412.jpg,1-coins/105_1479344412.json,6,25,circle,2,"[[316.90476190476187, 374.76190476190476], [349.2857142857143, 397.6190476190476]]",640,480,277.26923419679076,335.12637705393365,356.540289612733,414.39743246987587,79.27105541594216,79.27105541594216,4935.363697068049,6283.900226757372,0.02045540438397582,0.0,False
1-coins/105_1479344412.jpg::shape-7,1-coins/105_1479344412.jpg,1-coins/105_1479344412.json,7,25,circle,2,"[[543.0952380952381, 349.5238095238095], [564.5238095238095, 382.85714285714283]]",640,480,503.46829291168274,309.8968643402542,582.7221832787934,389.15075470736485,79.25389036711064,79.25389036711064,4933.2265592084605,6281.179138321993,0.020446546674225238,0.0,False
1-coins/105_1479344418.jpg::shape-0,1-coins/105_1479344418.jpg,1-coins/105_1479344418.json,0,10,circle,2,"[[66.64748201438849, 77.6978417266187], [93.2661870503597, 60.43165467625899]]",640,480,34.91931356661878,45.969673278849,98.37565046215819,109.42601017438841,63.45633689553941,63.45633689553941,3162.5680405942476,4026.706692200196,0.01310776918033918,0.0,False
1-coins/105_1479344418.jpg::shape-1,1-coins/105_1479344418.jpg,1-coins/105_1479344418.json,1,10,circle,2,"[[196.86330935251797, 257.55395683453236], [227.07913669064746, 245.32374100719423]]",640,480,164.26615608860664,224.95680357062102,229.4604626164293,290.15111009844367,65.19430652782266,65.19430652782266,3338.175931794338,4250.2976036437,0.01383560417852767,0.0,False
1-coins/105_1479344418.jpg::shape-2,1-coins/105_1479344418.jpg,1-coins/105_1479344418.json,2,10,circle,2,"[[403.3381294964028, 234.5323741007194], [434.273381294964, 225.89928057553954]]",640,480,371.22084275460463,202.41508735892123,435.455416238201,266.6496608425176,64.23457348359638,64.23457348359638,3240.6159922387415,4126.080430619543,0.013431251401756326,0.0,False
1-coins/105_1479344418.jpg::shape-3,1-coins/105_1479344418.jpg,1-coins/105_1479344418.json,3,10,circle,2,"[[560.8920863309352, 51.07913669064748], [591.8273381294963, 44.60431654676258]]",640,480,529.2864998036132,19.473550163325495,592.4976728582571,82.68472321796946,63.21117305464397,63.21117305464397,3138.178055705342,3995.652398944148,0.013006680986146315,0.0,False
1-coins/105_1479344418.jpg::shape-4,1-coins/105_1479344418.jpg,1-coins/105_1479344418.json,4,25,circle,2,"[[544.3453237410072, 349.64028776978415], [581.7553956834532, 338.1294964028777]]",640,480,505.2044014137109,310.4993654424879,583.4862460683034,388.7812100970804,78.28184465459249,78.28184465459249,4812.957018076596,6128.04720252575,0.019948070320721843,0.0,False
1-coins/105_1479344418.jpg::shape-5,1-coins/105_1479344418.jpg,1-coins/105_1479344418.json,5,5,circle,2,"[[315.56834532374097, 130.2158273381295], [347.94244604316543, 110.7913669064748]]",640,480,277.81398053697285,92.46146255136135,353.3227101105091,167.9701921248976,75.50872957353627,75.50872957353627,4478.001225602346,5701.568241809431,0.01855979245380674,0.0,False
1-coins/105_1479344418.jpg::shape-6,1-coins/105_1479344418.jpg,1-coins/105_1479344418.json,6,10,circle,2,"[[66.64748201438849, 431.65467625899277], [91.10791366906474, 415.82733812949635]]",640,480,37.51301189738621,402.52020614199046,95.78195213139077,460.7891463759951,58.26894023400457,58.26894023400457,2666.638347853248,3395.269395993996,0.01105230923175129,0.0,False
1-coins/105_1479344418.jpg::shape-7,1-coins/105_1479344418.jpg,1-coins/105_1479344418.json,7,25,circle,2,"[[317.0071942446043, 375.5395683453237], [353.69784172661866, 358.99280575539564]]",640,480,276.7579835087788,335.2903576094982,357.2564049804298,415.7887790811492,80.49842147165096,80.49842147165096,5089.376846817472,6479.995859427556,0.021093736521574074,0.0,False
1-coins/105_1479344424.jpg::shape-0,1-coins/105_1479344424.jpg,1-coins/105_1479344424.json,0,10,circle,2,"[[66.24817518248175, 77.37226277372262], [96.90510948905109, 82.48175182481752]]",640,480,35.16836663351274,46.29245422475362,97.32798373145076,108.45207132269164,62.15961709793801,62.15961709793801,3034.635559144491,3863.8179977622676,0.012577532544799049,0.0,False
1-coins/105_1479344424.jpg::shape-1,1-coins/105_1479344424.jpg,1-coins/105_1479344424.json,1,5,circle,2,"[[315.15328467153284, 129.92700729927006], [351.6496350364963, 130.65693430656933]]",640,480,278.64963576627747,93.42335839401466,351.6569335767882,166.43065620452546,73.00729781051079,73.00729781051079,4186.223680871679,5330.065533592614,0.017350473742163457,0.0,False
1-coins/105_1479344424.jpg::shape-2,1-coins/105_1479344424.jpg,1-coins/105_1479344424.json,2,10,circle,2,"[[329.75182481751824, 237.95620437956202], [363.32846715328463, 239.41605839416056]]",640,480,296.14346150884285,204.3478410708866,363.36018812619363,271.56456768823745,67.21672661735082,67.21672661735082,3548.4982820663586,4518.0883371516775,0.014707318805832283,0.0,False
1-coins/105_1479344424.jpg::shape-3,1-coins/105_1479344424.jpg,1-coins/105_1479344424.json,3,10,circle,2,"[[266.978102189781, 262.043795620438], [299.09489051094886, 261.3138686131387]]",640,480,234.85302031435708,229.9187137450141,299.1031840652049,294.1688774958619,64.2501637508478,64.2501637508478,3242.1892322464814,4128.083542010757,0.0134377719466496,0.0,False
1-coins/105_1479344424.jpg::shape-4,1-coins/105_1479344424.jpg,1-coins/105_1479344424.json,4,10,circle,2,"[[196.905109489051, 257.6642335766423], [230.48175182481742, 256.20437956204375]]",640,480,163.29674618037558,224.05587026796684,230.51347279772642,291.27259688531774,67.21672661735087,67.21672661735087,3548.498282066365,4518.088337151686,0.01470731880583231,0.0,False
1-coins/105_1479344424.jpg::shape-5,1-coins/105_1479344424.jpg,1-coins/105_1479344424.json,5,25,circle,2,"[[315.8832116788321, 376.64233576642334], [357.4890510948905, 376.64233576642334]]",640,480,274.27737226277367,335.0364963503649,357.4890510948905,418.24817518248176,83.21167883211683,83.21167883211683,5438.240999261147,6924.183494059361,0.02253965981139115,0.0,False
1-coins/105_1479344424.jpg::shape-6,1-coins/105_1479344424.jpg,1-coins/105_1479344424.json,6,25,circle,2,"[[542.890510948905, 349.6350364963503], [582.3065693430656, 350.3649635036496]]",640,480,503.46769455068375,310.2122200981291,582.3133273471262,389.05785289457157,78.8456327964425,78.8456327964425,4882.532777729996,6216.63381107145,0.02023643818708154,0.0,False
1-coins/105_1479344424.jpg::shape-7,1-coins/105_1479344424.jpg,1-coins/105_1479344424.json,7,10,circle,2,"[[64.7883211678832, 431.38686131386856], [95.44525547445255, 437.22627737226276]]",640,480,33.58020682272705,400.1787469687124,95.99643551303934,462.5949756590247,62.416228690312295,62.416228690312295,3059.7428583100577,3895.7856039213634,0.012681593762764854,0.0,False
1-coins/105_1479344430.jpg::shape-0,1-coins/105_1479344430.jpg,1-coins/105_1479344430.json,0,25,circle,2,"[[292.156862745098, 311.27450980392155], [324.5098039215686, 288.2352941176471]]",640,480,252.43887862950066,271.5565256883242,331.87484686069536,350.9924939195189,79.43596823119469,79.43596823119469,4955.919783452756,6310.073048827372,0.020540602372484937,0.0,False
1-coins/105_1479344430.jpg::shape-1,1-coins/105_1479344430.jpg,1-coins/105_1479344430.json,1,10,circle,2,"[[375.0, 292.6470588235294], [402.45098039215685, 275.98039215686276]]",640,480,342.8856091094918,260.5326679330212,407.1143908905082,324.7614497140376,64.22878178101641,64.22878178101641,3240.0316390828925,4125.336409073426,0.013428829456619225,0.0,False
1-coins/105_1479344430.jpg::shape-2,1-coins/105_1479344430.jpg,1-coins/105_1479344430.json,2,10,circle,2,"[[450.4901960784314, 264.70588235294116], [478.43137254901956, 247.05882352941177]]",640,480,417.44283570454286,231.65852197905264,483.5375564523199,297.7532427268297,66.09472074777703,66.09472074777703,3431.0213885442035,4368.512110726628,0.014220417027104908,0.0,False
1-coins/105_1479344430.jpg::shape-3,1-coins/105_1479344430.jpg,1-coins/105_1479344430.json,3,5,circle,2,"[[412.2549019607843, 188.23529411764704], [445.09803921568624, 173.0392156862745]]",640,480,376.06661014648677,152.04700230334953,448.44319377508185,224.42358593194456,72.37658362859504,72.37658362859504,4114.206065471056,5238.369857747012,0.017051985214020224,0.0,False
1-coins/105_1479344430.jpg::shape-4,1-coins/105_1479344430.jpg,1-coins/105_1479344430.json,4,25,circle,2,"[[543.1372549019608, 349.01960784313724], [574.5098039215686, 325.98039215686276]]",640,480,504.2137107233229,310.09606366449935,582.0607990805986,387.9431520217751,77.84708835727572,77.84708835727572,4759.645732622941,6060.1691657054935,0.019727113169614237,0.0,False
1-coins/105_1479344430.jpg::shape-5,1-coins/105_1479344430.jpg,1-coins/105_1479344430.json,5,10,circle,2,"[[198.0392156862745, 257.84313725490193], [226.96078431372547, 242.15686274509804]]",640,480,165.13759961852975,224.94152118715718,230.94083175401926,290.74475332264666,65.8032321354895,65.8032321354895,3400.8253807242395,4330.065359477117,0.014095264842047909,0.0,False
1-coins/105_1479344430.jpg::shape-6,1-coins/105_1479344430.jpg,1-coins/105_1479344430.json,6,10,circle,2,"[[64.70588235294117, 77.94117647058823], [89.2156862745098, 60.29411764705882]]",640,480,34.50407490049143,47.73936901813849,94.90768980539092,108.14298392303797,60.40361490489948,60.40361490489948,2865.6011421152584,3648.5966935793945,0.011876942361912092,0.0,False
1-coins/105_1479344430.jpg::shape-7,1-coins/105_1479344430.jpg,1-coins/105_1479344430.json,7,10,circle,2,"[[65.68627450980392, 431.37254901960785], [88.23529411764704, 413.2352941176471]]",640,480,36.748093836969744,402.4343683467737,94.6244551826381,460.310729692442,57.87636134566836,57.87636134566836,2630.827181314978,3349.6732026143745,0.010903884123093666,0.0,False
1-coins/105_1479344436.jpg::shape-0,1-coins/105_1479344436.jpg,1-coins/105_1479344436.json,0,10,circle,2,"[[163.08629441624365, 241.11675126903555], [194.0507614213198, 231.47208121827413]]",640,480,130.6545525990593,208.6850094518512,195.518036233428,273.5484930862199,64.86348363436872,64.86348363436872,3304.3833162291094,4207.271509186019,0.01369554527729824,0.0,False
1-coins/105_1479344436.jpg::shape-1,1-coins/105_1479344436.jpg,1-coins/105_1479344436.json,1,25,circle,2,"[[237.19796954314722, 241.62436548223354], [277.8071065989848, 245.68527918781726]]",640,480,196.38629189392535,200.81268783301167,278.0096471923691,282.4360431314554,81.62335529844374,81.62335529844374,5232.614834910563,6662.372130175984,0.021687409277916615,0.0,False
1-coins/105_1479344436.jpg::shape-2,1-coins/105_1479344436.jpg,1-coins/105_1479344436.json,2,10,circle,2,"[[67.14720812182745, 77.15736040609137], [98.11167512690358, 84.26395939086295]]",640,480,35.37769496788055,45.387847252144475,98.91672127577434,108.92687356003827,63.53902630789379,63.53902630789379,3170.815641761244,4037.2078641552193,0.013141952682796937,0.0,False
1-coins/105_1479344436.jpg::shape-3,1-coins/105_1479344436.jpg,1-coins/105_1479344436.json,3,25,circle,2,"[[389.98984771573606, 302.5380710659899], [430.0913705583756, 307.6142131979696]]",640,480,349.5683267987443,262.11655014899816,430.41136863272783,342.9595919829817,80.84304183398349,80.84304183398349,5133.046204852699,6535.597412971205,0.021274731162015642,0.0,False
1-coins/105_1479344436.jpg::shape-4,1-coins/105_1479344436.jpg,1-coins/105_1479344436.json,4,10,circle,2,"[[339.22842639593904, 247.71573604060913], [372.73096446700504, 249.23857868020306]]",640,480,305.6912961235351,214.17860576820522,372.765556668343,281.25286631301304,67.07426054480786,67.07426054480786,3533.472115467921,4498.956427632768,0.01464504045453375,0.0,False
1-coins/105_1479344436.jpg::shape-5,1-coins/105_1479344436.jpg,1-coins/105_1479344436.json,5,10,circle,2,"[[451.41116751269044, 260.9137055837564], [484.40609137055844, 261.4213197969543]]",640,480,418.41233916112697,227.91487723219294,484.4099958642539,293.91253393531986,65.99765670312689,65.99765670312689,3420.9514684919604,4355.69069030379,0.014178680632499316,0.0,False
1-coins/105_1479344436.jpg::shape-6,1-coins/105_1479344436.jpg,1-coins/105_1479344436.json,6,5,circle,2,"[[411.8172588832487, 188.3248730964467], [447.8578680203045, 196.44670050761422]]",640,480,374.8728467554746,151.3804609686726,448.7616710110228,225.26928522422082,73.88882425554823,73.88882425554823,4287.927100946975,5459.558349867292,0.017771999836807592,0.0,False
1-coins/105_1479344436.jpg::shape-7,1-coins/105_1479344436.jpg,1-coins/105_1479344436.json,7,10,circle,2,"[[66.13197969543145, 430.9644670050762], [96.08121827411165, 437.0558375634518]]",640,480,35.56955690661853,400.4020442162633,96.69440248424438,461.5268897938891,61.12484557762584,61.12484557762584,2934.4413330060015,3736.2467468886052,0.012162261545861345,0.0,False
1-coins/105_1479344442.jpg::shape-0,1-coins/105_1479344442.jpg,1-coins/105_1479344442.json,0,10,circle,2,"[[65.62436548223351, 77.15736040609137], [95.57360406091371, 88.83248730964468]]",640,480,33.47991837769024,45.012913301548096,97.76881258677679,109.30180751063465,64.28889420908655,64.28889420908655,3246.0992400976756,4133.061918627122,0.013453977599697664,0.0,False
1-coins/105_1479344442.jpg::shape-1,1-coins/105_1479344442.jpg,1-coins/105_1479344442.json,1,25,circle,2,"[[176.99308541604952, 204.1661134318602], [217.60222247188713, 206.70418449785004]]",640,480,136.3047109442693,163.47773896007996,217.68145988782976,244.85448790364043,81.37674894356047,81.37674894356047,5201.04429367272,6622.17526862327,0.021556560119216375,0.0,False
1-coins/105_1479344442.jpg::shape-2,1-coins/105_1479344442.jpg,1-coins/105_1479344442.json,2,10,circle,2,"[[107.65114545138854, 226.70234605603162], [135.01006036217305, 241.6498993963783]]",640,480,76.4751999812339,195.52640058587698,138.82709092154317,257.8782915261863,62.35189094030928,62.35189094030928,3053.4382315630064,3887.7583038322227,0.012655463228620517,0.0,False
1-coins/105_1479344442.jpg::shape-3,1-coins/105_1479344442.jpg,1-coins/105_1479344442.json,3,10,circle,2,"[[336.0443349753694, 247.29064039408863], [369.0492610837438, 253.20197044334972]]",640,480,302.5142146300657,213.7605200487849,369.5744553206731,280.8207607393923,67.06024069060742,67.06024069060742,3531.995137975079,4497.075881482198,0.014638918885033199,0.0,False
1-coins/105_1479344442.jpg::shape-4,1-coins/105_1479344442.jpg,1-coins/105_1479344442.json,4,10,circle,2,"[[528.655172413793, 269.9507389162561], [562.1527093596059, 272.90640394088666]]",640,480,495.0274912987664,236.32305780122945,562.2828535288197,303.57842003128275,67.25536223005331,67.25536223005331,3552.578748751113,4523.283748695681,0.014724230952785421,0.0,False
1-coins/105_1479344442.jpg::shape-5,1-coins/105_1479344442.jpg,1-coins/105_1479344442.json,5,25,circle,2,"[[382.34975369458124, 312.31527093596054], [422.743842364532, 313.7931034482758]]",640,480,341.9286405430326,271.8941577844119,422.7708668461299,352.7363840875092,80.8422263030973,80.8422263030973,5132.942642777084,6535.465553641197,0.021274301932425774,0.0,False
1-coins/105_1479344442.jpg::shape-6,1-coins/105_1479344442.jpg,1-coins/105_1479344442.json,6,5,circle,2,"[[411.90640394088666, 187.19211822660097], [449.34482758620686, 191.62561576354676]]",640,480,374.2063845051281,149.4920987908424,449.60642337664524,224.89213766235954,75.40003887151717,75.40003887151717,4465.118826488248,5685.1658618263,0.018506399289799153,0.0,False
1-coins/105_1479344442.jpg::shape-7,1-coins/105_1479344442.jpg,1-coins/105_1479344442.json,7,10,circle,2,"[[66.09359605911328, 431.0344827586206], [97.12807881773398, 429.06403940886696]]",640,480,34.99662245894258,399.93750915844987,97.19056965928398,462.1314563587913,62.193947200341405,62.193947200341405,3037.9884793504643,3868.0870683588546,0.012591429258980647,0.0,False
1-coins/105_1479344448.jpg::shape-0,1-coins/105_1479344448.jpg,1-coins/105_1479344448.json,0,25,circle,2,"[[382.2158273381295, 312.94964028776974], [363.51079136690646, 349.64028776978415]]",640,480,341.0323114205418,271.76612437018207,423.39934325571716,354.1331562053574,82.36703183517537,82.36703183517537,5328.398698728723,6784.327933336793,0.02208440082466404,0.0,False
1-coins/105_1479344448.jpg::shape-1,1-coins/105_1479344448.jpg,1-coins/105_1479344448.json,1,10,circle,2,"[[530.4172661870504, 269.0647482014388], [505.23741007194235, 290.64748201438846]]",640,480,497.25343720398234,235.9009192183708,563.5810951701184,302.22857718450683,66.32765796613603,66.32765796613603,3455.2478592610837,4399.358211272728,0.014320827510653411,0.0,False
1-coins/105_1479344448.jpg::shape-2,1-coins/105_1479344448.jpg,1-coins/105_1479344448.json,2,5,circle,2,"[[412.431654676259, 186.33093525179854], [389.410071942446, 216.54676258992805]]",640,480,374.44495314404577,148.3442337195853,450.4183562084722,224.31763678401177,75.97340306442645,75.97340306442645,4533.285191350529,5771.957973189802,0.01878892569397722,0.0,False
1-coins/105_1479344448.jpg::shape-3,1-coins/105_1479344448.jpg,1-coins/105_1479344448.json,3,25,circle,2,"[[177.1798561151079, 203.59712230215825], [201.64028776978415, 236.69064748201436]]",640,480,136.0277708026616,162.44503698971195,218.3319414275542,244.74920761460456,82.30417062489259,82.30417062489259,5320.268703765746,6773.976502251433,0.02205070475993305,0.0,False
1-coins/105_1479344448.jpg::shape-4,1-coins/105_1479344448.jpg,1-coins/105_1479344448.json,4,10,circle,2,"[[108.11510791366905, 225.89928057553954], [87.97122302158272, 247.48201438848918]]",640,480,78.5923963616069,196.37656902347737,137.63781946573118,255.4219921276017,59.045423104124296,59.045423104124296,2738.18230352736,3486.361989545055,0.011348834601383643,0.0,False
1-coins/105_1479344448.jpg::shape-5,1-coins/105_1479344448.jpg,1-coins/105_1479344448.json,5,10,circle,2,"[[319.6258992805755, 130.2158273381295], [323.94244604316543, 162.58992805755395]]",640,480,286.96529650988145,97.55522456743549,352.2865020512695,162.87643010882348,65.32120554138801,65.32120554138801,3351.183923735088,4266.85989338026,0.0138895178820972,0.0,False
1-coins/105_1479344448.jpg::shape-6,1-coins/105_1479344448.jpg,1-coins/105_1479344448.json,6,10,circle,2,"[[336.89208633093523, 246.76258992805754], [351.2805755395683, 276.2589928057554]]",640,480,304.07339646631067,213.94390006343295,369.7107761955598,279.5812797926821,65.63737972924916,65.63737972924916,3383.703903586956,4308.265617721649,0.01402430214102099,0.0,False
1-coins/105_1479344448.jpg::shape-7,1-coins/105_1479344448.jpg,1-coins/105_1479344448.json,7,10,circle,2,"[[224.66187050359707, 328.77697841726615], [223.94244604316543, 360.431654676259]]",640,480,192.99902002206412,297.1141279357332,256.32472098513,360.4398288987991,63.32570096306589,63.32570096306589,3149.5600486535036,4010.1444024636444,0.013053855476769675,0.0,False
1-coins/105_1479344454.jpg::shape-0,1-coins/105_1479344454.jpg,1-coins/105_1479344454.json,0,10,circle,2,"[[84.49635036496349, 234.3065693430657], [89.60583941605839, 202.1897810218978]]",640,480,51.975665094970104,201.7858840730723,117.01703563495687,266.8272546130591,65.04137053998677,65.04137053998677,3322.5325895762917,4230.379881719859,0.013770767844140167,0.0,False
1-coins/105_1479344454.jpg::shape-1,1-coins/105_1479344454.jpg,1-coins/105_1479344454.json,1,25,circle,2,"[[149.45985401459853, 205.83941605839416], [146.54014598540144, 165.69343065693428]]",640,480,109.20783743368686,165.5873994774825,189.71187059551022,246.09143263930582,80.50403316182334,80.50403316182334,5090.086450831997,6480.8993553199525,0.021096677588932137,0.0,False
1-coins/105_1479344454.jpg::shape-2,1-coins/105_1479344454.jpg,1-coins/105_1479344454.json,2,10,circle,2,"[[167.70802919708026, 299.2700729927007], [167.70802919708026, 267.15328467153284]]",640,480,135.5912408759124,267.15328467153284,199.82481751824812,331.38686131386856,64.23357664233572,64.23357664233572,3240.5154123021102,4125.952368266817,0.013430834532118545,0.0,False
1-coins/105_1479344454.jpg::shape-3,1-coins/105_1479344454.jpg,1-coins/105_1479344454.json,3,5,circle,2,"[[411.5036496350365, 187.59124087591238], [392.5255474452555, 157.66423357664232]]",640,480,376.0664639593041,152.15405520017998,446.9408353107689,223.02842655164477,70.8743713514648,70.8743713514648,3945.1936088822695,5023.176514465335,0.016351486049691843,0.0,False
1-coins/105_1479344454.jpg::shape-4,1-coins/105_1479344454.jpg,1-coins/105_1479344454.json,4,10,circle,2,"[[327.5620437956204, 137.95620437956202], [361.8686131386861, 141.6058394160584]]",640,480,293.06189110044824,103.45605168438985,362.0621964907926,172.4563570747342,69.00030539034437,69.00030539034437,3739.313755724651,4761.042143960785,0.015498184062372349,0.0,False
1-coins/105_1479344454.jpg::shape-5,1-coins/105_1479344454.jpg,1-coins/105_1479344454.json,5,10,circle,2,"[[337.7810218978102, 267.88321167883214], [371.3576642335766, 269.3430656934306]]",640,480,304.1726585891348,234.27484837015675,371.3893852064856,301.49157498750753,67.21672661735082,67.21672661735082,3548.4982820663586,4518.0883371516775,0.014707318805832283,0.0,False
1-coins/105_1479344454.jpg::shape-6,1-coins/105_1479344454.jpg,1-coins/105_1479344454.json,6,25,circle,2,"[[439.9708029197081, 337.956204379562], [480.8467153284672, 337.956204379562]]",640,480,399.09489051094897,297.0802919708029,480.8467153284672,378.8321167883211,81.75182481751824,81.75182481751824,5249.099345547226,6683.360860994191,0.021755731969382134,0.0,False
1-coins/105_1479344454.jpg::shape-7,1-coins/105_1479344454.jpg,1-coins/105_1479344454.json,7,10,circle,2,"[[580.8467153284671, 269.3430656934306], [612.963503649635, 275.91240875912405]]",640,480,548.0649466089261,236.5612969738896,613.6284840480081,302.12483441297167,65.56353743908205,65.56353743908205,3376.094827796155,4298.577441525914,0.013992765109133835,0.0,False
1-coins/105_1479344460.jpg::shape-0,1-coins/105_1479344460.jpg,1-coins/105_1479344460.json,0,10,circle,2,"[[248.33333333333331, 230.0], [278.3333333333333, 242.38095238095238]]",640,480,215.87893483545,197.54560150211668,280.7877318312166,262.4543984978833,64.90879699576662,64.90879699576662,3309.0017859239433,4213.151927437642,0.013714687263794408,0.0,False
1-coins/105_1479344460.jpg::shape-1,1-coins/105_1479344460.jpg,1-coins/105_1479344460.json,1,10,circle,2,"[[168.33333333333331, 300.0], [193.09523809523807, 318.0952380952381]]",640,480,137.66430059408643,269.33096726075314,199.0023660725802,330.66903273924686,61.33806547849375,61.33806547849375,2954.949280519376,3762.358276643987,0.012247260015117147,0.0,False
1-coins/105_1479344460.jpg::shape-2,1-coins/105_1479344460.jpg,1-coins/105_1479344460.json,2,10,circle,2,"[[327.85714285714283, 138.57142857142856], [358.3333333333333, 151.42857142857142]]",640,480,294.7798952632147,105.49418097750043,360.93439045107095,171.64867616535668,66.15449518785623,66.15449518785623,3437.230057499038,4376.417233560092,0.014246149848828426,0.0,False
1-coins/105_1479344460.jpg::shape-3,1-coins/105_1479344460.jpg,1-coins/105_1479344460.json,3,10,circle,2,"[[84.52380952380952, 235.7142857142857], [112.61904761904762, 247.14285714285714]]",640,480,54.193055353725356,205.38353154420153,114.85456369389368,266.0450398843699,60.661508340168325,60.661508340168325,2890.1227654453064,3679.818594104311,0.011978576152683305,0.0,False
1-coins/105_1479344460.jpg::shape-4,1-coins/105_1479344460.jpg,1-coins/105_1479344460.json,4,10,circle,2,"[[581.6666666666666, 270.95238095238096], [598.8095238095237, 296.1904761904762]]",640,480,551.1570124197308,240.44272670544507,612.1763209136025,301.46203519931686,61.01930849387176,61.01930849387176,2924.316971198659,3723.3560090702904,0.012120299508692351,0.0,False
1-coins/105_1479344460.jpg::shape-5,1-coins/105_1479344460.jpg,1-coins/105_1479344460.json,5,25,circle,2,"[[321.66666666666663, 312.85714285714283], [355.0, 335.23809523809524]]",640,480,281.51672095574975,272.70719714622595,361.8166123775835,353.0070885680597,80.29989142183376,80.29989142183376,5064.30434792968,6448.072562358291,0.02098981953892673,0.0,False
1-coins/105_1479344460.jpg::shape-6,1-coins/105_1479344460.jpg,1-coins/105_1479344460.json,6,25,circle,2,"[[149.76190476190476, 206.19047619047618], [185.47619047619045, 224.28571428571428]]",640,480,109.72507364598117,166.15364507455257,189.79873587782834,246.22730730639978,80.07366223184718,80.07366223184718,5035.809176468533,6411.791383219949,0.02087171674225244,0.0,False
1-coins/105_1479344460.jpg::shape-7,1-coins/105_1479344460.jpg,1-coins/105_1479344460.json,7,5,circle,2,"[[411.66666666666663, 187.61904761904762], [439.2857142857143, 210.95238095238093]]",640,480,375.5106680519462,151.4630490043272,447.82266528138706,223.77504623376805,72.31199722944085,72.31199722944085,4106.866586835639,5229.024943310661,0.017021565570672723,0.0,False
1-coins/105_1479344466.jpg::shape-0,1-coins/105_1479344466.jpg,1-coins/105_1479344466.json,0,10,circle,2,"[[168.66666666666666, 299.27536231884056], [194.75362318840578, 317.39130434782606]]",640,480,136.90636666549113,267.515062317665,200.42696666784218,331.0356623200161,63.520600002351074,63.520600002351074,3168.976836560591,4034.866624658683,0.013134331460477483,0.0,False
1-coins/105_1479344466.jpg::shape-1,1-coins/105_1479344466.jpg,1-coins/105_1479344466.json,1,10,circle,2,"[[327.53623188405794, 138.57971014492756], [354.17391304347825, 158.69565217391303]]",640,480,294.15634001388497,105.19981827475459,360.9161237542309,171.95960201510053,66.75978374034595,66.75978374034595,3500.4165111638913,4456.86872505776,0.014508036214380727,0.0,False
1-coins/105_1479344466.jpg::shape-2,1-coins/105_1479344466.jpg,1-coins/105_1479344466.json,2,10,circle,2,"[[501.623188405797, 269.9130434782609], [528.0869565217391, 287.6811594202898]]",640,480,469.7478536307121,238.03770870317595,533.4985231808819,301.7883782533458,63.750669550169825,63.750669550169825,3191.974271377429,4064.14786809495,0.013229648008121582,0.0,False
1-coins/105_1479344466.jpg::shape-3,1-coins/105_1479344466.jpg,1-coins/105_1479344466.json,3,10,circle,2,"[[581.5072463768115, 270.0869565217392], [607.9710144927536, 287.8550724637681]]",640,480,549.6319116017266,238.21162174665426,613.3825811518964,301.9622912968241,63.750669550169825,63.750669550169825,3191.974271377429,4064.14786809495,0.013229648008121582,0.0,False
1-coins/105_1479344466.jpg::shape-4,1-coins/105_1479344466.jpg,1-coins/105_1479344466.json,4,10,circle,2,"[[85.30434782608694, 234.75362318840587], [111.76811594202906, 252.52173913043472]]",640,480,53.42901305100207,202.878288413321,117.1796826011718,266.62895796349073,63.75066955016973,63.75066955016973,3191.9742713774194,4064.147868094938,0.013229648008121543,0.0,False
1-coins/105_1479344466.jpg::shape-5,1-coins/105_1479344466.jpg,1-coins/105_1479344466.json,5,5,circle,2,"[[423.73913043478257, 177.53623188405797], [455.62318840579707, 195.65217391304347]]",640,480,387.0678813655652,140.86498281484057,460.41037950399993,214.20748095327536,73.34249813843476,73.34249813843476,4224.752565555273,5379.122033186307,0.01751016286844501,0.0,False
1-coins/105_1479344466.jpg::shape-6,1-coins/105_1479344466.jpg,1-coins/105_1479344466.json,6,25,circle,2,"[[354.8985507246377, 240.57971014492753], [390.40579710144925, 261.5942028985507]]",640,480,313.6387221869949,199.3198816072848,396.15837926228045,281.83953868257026,82.51965707528548,82.51965707528548,5348.163927188663,6809.493803822713,0.022166320975985393,0.0,False
