candidate_key,source,item_a,item_b,reason,score,automatic_interpretation,manual_status,manual_action,notes
b295cad21a340b23ab74f87c850843a17d459912f9eaf246c52338d9f8ce418f,alc_label_candidate,1-coins/120_1479351570.jpg,,original=25;predicted=10,0.6482316445051881,manual_review_required,pending,,
b7344022f2f32f8f8902bcaedb2d367ecbc435df658f6237b8c528df9437d1b3,alc_label_candidate,1-coins/10_1477287924.jpg,,original=10;predicted=25,0.6478999431434936,manual_review_required,pending,,
a29f43d2b4d7a904042c5865c1ba01d5356b653390b08a6fddd3a17c708e42b7,alc_label_candidate,1-coins/130_1477861986.jpg,,original=25;predicted=10,0.6474276851566328,manual_review_required,pending,,
17a76dacc77e83b1f7be815f4223948e57fe04dadd8e11fffb9cc4f0d6f587b9,alc_label_candidate,1-coins/10_1477186452.jpg,,original=10;predicted=25,0.647395770699794,manual_review_required,pending,,
1c2f5292ecc8e9ed1d6e1affbd1b827efe28d90157b5c2a2790ff8dc7283105e,alc_label_candidate,1-coins/105_1479344514.jpg,,original=25;predicted=10,0.6458253359744877,manual_review_required,pending,,
a31d985f68e201de266ed8e3a9873dbcd8b7ea3d37415b8570ee364082904eba,alc_label_candidate,1-coins/90_1477855620.jpg,,original=25;predicted=10,0.6453847313200919,manual_review_required,pending,,
0dcb698ecdce3cb49539233bb5c8235afabc7d11b5399c0d0cca4d32bb2f5898,alc_label_candidate,1-coins/150_1479429582.jpg,,original=25;predicted=10,0.6437384267560256,manual_review_required,pending,,
7a90275218b73393ef5f885dbaecbeb3dbb6428ce5fbaa8f26ba0127fbb63735,alc_label_candidate,1-coins/25_1477286118.jpg,,original=25;predicted=10,0.6414743877936131,manual_review_required,pending,,
1cab9ed3055e235595827e8c40716ac7dacde1f655fb27af5dfa993efa8cae27,alc_label_candidate,1-coins/25_1477287138.jpg,,original=25;predicted=10,0.6404897713791782,manual_review_required,pending,,
b46571c1d9fad324d69f6b9c3f9556aba3d48bc1e9e10b457d691831a0e35fd0,alc_label_candidate,1-coins/25_1477285404.jpg,,original=25;predicted=10,0.6331919727906157,manual_review_required,pending,,
cce7f95a7106559ac1077026bfe4c23836666508ccb759bf6bbdfd9bc8cc8b45,alc_label_candidate,1-coins/25_1477285236.jpg,,original=25;predicted=10,0.6327084732505833,manual_review_required,pending,,
b8e133088d9e01a7a921a3cf6a211b694042e138d6d1ecfe9274d9635f2d25da,alc_label_candidate,1-coins/5_1477291200.jpg,,original=5;predicted=25,0.6312604516010566,manual_review_required,pending,,
c4761a4918a4b4df6dca6624edabfb8152527a9566bf044922d5b2e56acc09e7,alc_label_candidate,1-coins/100_1477860570.jpg,,original=10;predicted=25,0.6278590136582824,manual_review_required,pending,,
41554916b9dec5206fb19f32df95708652b279a21f9f8320ab3388828568e8a9,alc_label_candidate,1-coins/10_1477288296.jpg,,original=10;predicted=5,0.6263246291683395,manual_review_required,pending,,
1082d8dacfbdcd9f67a3c6eb2253d4142895b58ff4ce975ab7da69e1e100fc5b,alc_label_candidate,1-coins/120_1479423054.jpg,,original=10;predicted=25,0.615921024793651,manual_review_required,pending,,
9471ecfb6c7f7d8125329aec1f2470ee545f05b119116b8afdc1e72d944d968b,alc_label_candidate,1-coins/10_1477289262.jpg,,original=10;predicted=25,0.615225422564858,manual_review_required,pending,,
e080ca9a0bc35734ba0845957a1fcf0319b12d0f4d739331f0c80dce2014da73,alc_label_candidate,1-coins/85_1477853022.jpg,,original=25;predicted=10,0.6145179149213132,manual_review_required,pending,,
7d94bd53516ac8bd9f9d15796164cdd9fbe305104e331904b28f39afebd27919,alc_label_candidate,1-coins/145_1479428880.jpg,,original=25;predicted=10,0.609495960123647,manual_review_required,pending,,
5cc48c18af017d7a81992d2d540b923d8a929f6b5b7e5f93a7778761c7bd897d,alc_label_candidate,1-coins/145_1479428970.jpg,,original=25;predicted=10,0.6092681957025893,manual_review_required,pending,,
5648a5f7bf8f0613193ca4284d957bb85a69e4072975ff18fed34189459da724,alc_label_candidate,1-coins/100_1477861194.jpg,,original=10;predicted=25,0.6052325603295933,manual_review_required,pending,,
41e0d6f31a35ea016b05b25b8cb220593a60102a490a1d9dbe3642474e1c1c1e,alc_label_candidate,1-coins/10_1477288410.jpg,,original=10;predicted=25,0.6046164245890977,manual_review_required,pending,,
33a705d8d2dee3d813ac81dfc183be9f1eec1fc9f444cc4d155692fd61afc52a,alc_label_candidate,1-coins/5_1477156860.jpg,,original=5;predicted=25,0.6004877098925422,manual_review_required,pending,,
cb2497769b6833b8e3994ac7cef30ad53104ddac80c53d422d14e75f5dc04f11,alc_label_candidate,1-coins/55_1477839042.jpg,,original=25;predicted=10,0.5982378015704355,manual_review_required,pending,,
af24bc55c300cb66ab7749da44f92de9665b3d1c81de9e2135c2699a80966c7e,alc_label_candidate,1-coins/120_1479351486.jpg,,original=25;predicted=10,0.5921420825147422,manual_review_required,pending,,
a5d728603de1d8cc3a8e2090eb7a6d29d5eb35295b6321162e626e6bfc86427a,alc_label_candidate,1-coins/65_1477846422.jpg,,original=10;predicted=25,0.5887891002439729,manual_review_required,pending,,
5bfcb227cbbd9c38c54ccbede96f9c41fd116d699e3a452db9e52c1bd3cb6c31,alc_label_candidate,1-coins/25_1477154304.jpg,,original=25;predicted=10,0.5859002455100683,manual_review_required,pending,,
c2a3c5d41fc4cd93eb64c462d770e10b4b06b019c0a7caa8df21f64e43136c93,alc_label_candidate,1-coins/25_1477285434.jpg,,original=25;predicted=10,0.5801024787735453,manual_review_required,pending,,
b6f133ca93a7e24a7c04e54eab8f4dc837a95a96dbcb253c2c0c6268d7e73e1a,alc_label_candidate,1-coins/150_1479429792.jpg,,original=25;predicted=10,0.5798032201741812,manual_review_required,pending,,
b95ab0103bd2a45030c1ebec2d05cc4174a133f1a2515a02bc40e9e31e2da820,alc_label_candidate,1-coins/100_1477858134.jpg,,original=25;predicted=10,0.5774617636573512,manual_review_required,pending,,
3122598951e76af04bb595a145764d5aaf0846d96f94184cd4c1141d47c48730,alc_label_candidate,1-coins/90_1477855776.jpg,,original=25;predicted=10,0.5756366649991603,manual_review_required,pending,,
c08d466a6f5afb415f4b7ed75ff6f01d414121e25131b6a2ca1ebc5bf66e6659,alc_label_candidate,1-coins/10_1477187328.jpg,,original=10;predicted=25,0.5740643069868478,manual_review_required,pending,,
89f20c8d13ac432fb5880fa7be837b976c8559b147245b12dcd69305e24c87fb,alc_label_candidate,1-coins/70_1477846704.jpg,,original=10;predicted=25,0.5670573616188921,manual_review_required,pending,,
22d861fa58e7a3a6d4898293fd2d7c8067c0fe1bd72088a592a5357bbc4661ef,alc_label_candidate,1-coins/5_1477290240.jpg,,original=5;predicted=25,0.565580580555147,manual_review_required,pending,,
80798c8a3d39fec5dd2500fbb66589186cd1ca26563ea58f103084fd02e9532a,alc_label_candidate,1-coins/25_1477286364.jpg,,original=25;predicted=10,0.5629048363406934,manual_review_required,pending,,
fa4c146f3f4578d1bb64aac627bb23a62a54ea0c519cf2add413f697a1e9d665,alc_label_candidate,1-coins/90_1477855572.jpg,,original=25;predicted=10,0.5624407513531514,manual_review_required,pending,,
69826a1c1314ebbfc6f3ad0dd16ebe77f04bd0783fd5c1c03ef8c376e79b2256,alc_label_candidate,1-coins/25_1477191354.jpg,,original=25;predicted=5,0.548224672694763,manual_review_required,pending,,
d97e336cce7fbe69fae50c1c34cd85480d34f9a6d0b3a33a549dbe7ec4a75e61,alc_label_candidate,1-coins/75_1477850424.jpg,,original=10;predicted=25,0.5449827907056721,manual_review_required,pending,,
3ead38caa821c5220b48b3b27f945e2737805673a025456ed158f47ecb3a6a74,alc_label_candidate,1-coins/55_1477839258.jpg,,original=25;predicted=10,0.5402646151021079,manual_review_required,pending,,
3a1111cc4e4dad68c19e50c56e6aa2a530c3cf0162acc3c20a0fd88ce8ae9096,alc_label_candidate,1-coins/130_1477861908.jpg,,original=25;predicted=10,0.5402160567369776,manual_review_required,pending,,
2d05df475cda2b7ea025190abbf7e9de125017fd482998b3eb539f25361d6f2a,alc_label_candidate,1-coins/55_1477842288.jpg,,original=10;predicted=25,0.534617531762357,manual_review_required,pending,,
a22ddedc0a66c1ac4f65fb5e5b718bbe923b8e075961482d2962c58f60c5faf2,alc_label_candidate,1-coins/35_1477789560.jpg,,original=10;predicted=25,0.532683859040992,manual_review_required,pending,,
b0276de77f8b538f3af3576bab11c5276233babdc631351e4889c9952e210d12,alc_label_candidate,1-coins/90_1477855662.jpg,,original=25;predicted=10,0.5321086565878939,manual_review_required,pending,,
8e5eec1e47ef08c774a145c96044e801366e6a1090fb7b13a508b98ba6273779,alc_label_candidate,1-coins/25_1477191162.jpg,,original=25;predicted=10,0.5314082982314576,manual_review_required,pending,,
a3883a4394b947cf6cc9c9496213b8337c59c80beeb04358b2ca95496b999fa2,alc_label_candidate,1-coins/100_1477861410.jpg,,original=25;predicted=10,0.5286134087037365,manual_review_required,pending,,
f9400b39fa828da0852b2d65be8cfe6e9e4efbffb40d95823e6f7b7f899e13da,alc_label_candidate,1-coins/10_1477288044.jpg,,original=10;predicted=25,0.5275071663668175,manual_review_required,pending,,
69e65d3e93658cbf41e3d6abecc99165045840d35e4978499efaa58c5dfa56bd,alc_label_candidate,1-coins/70_1477846722.jpg,,original=10;predicted=25,0.5266045802608599,manual_review_required,pending,,
467636f21245f160dfdc2689ad6402b12be732cfe7fbb4827ca41877b2f8fda1,alc_label_candidate,1-coins/85_1477852902.jpg,,original=25;predicted=10,0.5256225512805748,manual_review_required,pending,,
f6b60325d2c3303247ac91c593672e6bd641e2864e92f0690e7c5752de240a77,alc_label_candidate,1-coins/25_1477191966.jpg,,original=25;predicted=10,0.5239853856921256,manual_review_required,pending,,
87dedf6e3d02f515a2c4f22048c1fb5308fa72685009fbc676757222aa8133e6,alc_label_candidate,1-coins/10_1477787742.jpg,,original=5;predicted=25,0.5166110222826558,manual_review_required,pending,,
0e01610102244e7ffc8ee28ddf0b55e17f110730f62919388ead142e94b66dac,alc_label_candidate,1-coins/30_1477787454.jpg,,original=10;predicted=25,0.5148679070114925,manual_review_required,pending,,
a85d8d46bb567053e23ee569cec93aa93b487ef45723a8e88db5d052269a18a2,alc_label_candidate,1-coins/55_1477842666.jpg,,original=25;predicted=10,0.5100372631445425,manual_review_required,pending,,
c86d2e753236ac7ec889d88a19ca8f4f4710a2fc5b1187d30765929257e551fc,alc_label_candidate,1-coins/5_1477145514.jpg,,original=5;predicted=25,0.5086983632156941,manual_review_required,pending,,
a20ec0fa2256887e9cbbbb5f3e0d0e9bd04ba43a353ce9243648a901516d5731,alc_label_candidate,1-coins/25_1477149522.jpg,,original=25;predicted=10,0.50749683667374,manual_review_required,pending,,
06f38cf2a05b79bfebe5679ddc22ebd19b7ae02d6cf813dcfdd662d05278a67e,alc_label_candidate,1-coins/150_1479429816.jpg,,original=25;predicted=10,0.5020051262015564,manual_review_required,pending,,
76fde5e25eff6bb372f969fe069dc5beaad604810c62d29781c873ce6f1b28d2,alc_label_candidate,1-coins/20_1477788924.jpg,,original=10;predicted=25,0.5001910657420927,manual_review_required,pending,,
2278eb1c6dbbf56cd931819568dd50f678966c339911ca63e659ab2a51fac517,alc_label_candidate,1-coins/150_1479430110.jpg,,original=25;predicted=10,0.4996596730829528,manual_review_required,pending,,
5badbd42d87c9ba3080fa83fcecd9483c69ac5627b8925e4761c5cf3bbb3b357,alc_label_candidate,1-coins/65_1477845978.jpg,,original=10;predicted=25,0.499279993495757,manual_review_required,pending,,
0f75cdd6ebf6c015f45f902e27da5aec0c69bde2d6353b3ccd88a8a9a5d4778e,alc_label_candidate,1-coins/55_1477839276.jpg,,original=25;predicted=10,0.4951724718233085,manual_review_required,pending,,
82aa7877b4848709581372ae4372b5710b2106ac7fe88f42988f80ed71b99dbc,alc_label_candidate,1-coins/10_1477787682.jpg,,original=5;predicted=25,0.4920415158334109,manual_review_required,pending,,
aec5170577a3ae98670c8a75399cfab432031abd612ed228b1aec2c9d449a923,alc_label_candidate,1-coins/110_1479346200.jpg,,original=10;predicted=25,0.4903614381054132,manual_review_required,pending,,
9e25dd729e67dea0518fdf3f9a5557ff3de3b0396316fb54656e6e370bdcfd92,alc_label_candidate,1-coins/150_1479430014.jpg,,original=10;predicted=25,0.489813651404492,manual_review_required,pending,,
d8af6d48517ad942486b6ccabc5be4b860e4f9015762e2403a3db0d6a49d3cf8,alc_label_candidate,1-coins/25_1477149552.jpg,,original=25;predicted=10,0.4888700960102738,manual_review_required,pending,,
cd4e258af3036173b16b272a2f4f0a79fecf1734117844c31175429aa54deb92,alc_label_candidate,1-coins/10_1477288818.jpg,,original=10;predicted=5,0.4887953246935612,manual_review_required,pending,,
7dd099314c548e37e513df8b26752ab261be98370a9e9e2ca457b13078cae6ba,alc_label_candidate,1-coins/90_1477855548.jpg,,original=25;predicted=10,0.4812754637989422,manual_review_required,pending,,
6b3b382ad2677ee642492e93569c34fc302e4424c6e353575bcc5a810dea08f1,alc_label_candidate,1-coins/25_1477286184.jpg,,original=25;predicted=10,0.4776227527391232,manual_review_required,pending,,
de3953ff658362eec869c8bb6c06d346c3123eed7068ca55ec2c9de8faba112c,alc_label_candidate,1-coins/120_1479422928.jpg,,original=10;predicted=25,0.4760075012198961,manual_review_required,pending,,
0160ce3a55293684bb6f05256797c04475e2484f1bf608959656090bf61541e1,alc_label_candidate,1-coins/10_1477288374.jpg,,original=10;predicted=25,0.4741826549535484,manual_review_required,pending,,
bd81f623a7c7c4603ca6e359bb9432c0b4f4c31c83fc752361acc65687156a57,alc_label_candidate,1-coins/25_1477286508.jpg,,original=25;predicted=10,0.4704296216472352,manual_review_required,pending,,
b83bb5f87399eb185a73950dd9dba7418cb59f73c9cd21ccf8a7f72b485464e5,alc_label_candidate,1-coins/25_1477191348.jpg,,original=25;predicted=10,0.4638556209601091,manual_review_required,pending,,
d8e74c65d655c0a3d0afb5bc9612f46d7a87307e8b8dc08b7c2a61c8c3d17f45,alc_label_candidate,1-coins/25_1477191750.jpg,,original=25;predicted=10,0.4627544152704916,manual_review_required,pending,,
2cdf6898f0fb9aa1ee71b61dd501d9bad480d99b488ed37f2f0e3c57698a6585,alc_label_candidate,1-coins/10_1477287984.jpg,,original=10;predicted=25,0.4621423564913594,manual_review_required,pending,,
7d5dda2ab8f4ef8a3e96fe686434249bbb2746eaed4ab7ace97cde7100aa0a2a,alc_label_candidate,1-coins/75_1477850058.jpg,,original=10;predicted=25,0.4617725708048545,manual_review_required,pending,,
e79fa201061273ca7798e3bc03aef63cb740bda08ca039b5ae31c0611e06c846,alc_label_candidate,1-coins/25_1477191714.jpg,,original=25;predicted=10,0.4607491004335607,manual_review_required,pending,,
f2a6dbb258e8a4623e7b9d602de5e8c3760f721ba79d7d83feab487a30e02d89,alc_label_candidate,1-coins/45_1477837044.jpg,,original=25;predicted=10,0.4587078370693005,manual_review_required,pending,,
4fbea131eeeb1f800752b205075603cdfc5d7e3bf9f22801029c3e4040a26df0,alc_label_candidate,1-coins/55_1477838988.jpg,,original=25;predicted=10,0.4583467437388595,manual_review_required,pending,,
d6bac27f916d1ced0e0206662063b293c1201224c51d051c2e208055fcb559a9,alc_label_candidate,1-coins/145_1479427806.jpg,,original=25;predicted=10,0.4531948405777768,manual_review_required,pending,,
0aba97430f176e6ff4e187e366d6c3820a675b6a4e63300cc6c5c363feed7a46,alc_label_candidate,1-coins/130_1477861992.jpg,,original=25;predicted=10,0.4520499926620667,manual_review_required,pending,,
b410d8d2e108a7b6f138e665dfb062449a6c31a406f712d18de155cd52cf0a51,alc_label_candidate,1-coins/35_1477789530.jpg,,original=10;predicted=5,0.4410873939811859,manual_review_required,pending,,
2429e5f57e5c64a719a6876f86ee7f1a6afb5881fe54f475eaf61f39d5ad1875,alc_label_candidate,1-coins/25_1477191132.jpg,,original=25;predicted=10,0.4395228467811213,manual_review_required,pending,,
fe01e9353540abf85dd154eaee8d82de92f75239bc48332d79cb1bf465b62c23,alc_label_candidate,1-coins/120_1479423060.jpg,,original=10;predicted=25,0.4387641351851451,manual_review_required,pending,,
2894880dd5748ef06785cacc7d66351567c5f658be40d7caeab95432e7622eed,alc_label_candidate,1-coins/105_1479344574.jpg,,original=10;predicted=25,0.4377875198656586,manual_review_required,pending,,
88a682004cbf8f5ed64443bdd54556cefe38d4ba9a40c3172cffa196d4d6d64a,alc_label_candidate,1-coins/105_1479344700.jpg,,original=10;predicted=25,0.4339014731719905,manual_review_required,pending,,
47ae84204f0ac33656b166d1ac8e0a9f8c59429b558a725139f2a3e99830b12c,alc_label_candidate,1-coins/55_1477839012.jpg,,original=25;predicted=10,0.4305396606370671,manual_review_required,pending,,
e6850bf4c543283aa7c6091fd7e1e1b7b695b18ed27470a687b6de0bf9226fd2,alc_label_candidate,1-coins/120_1479351648.jpg,,original=10;predicted=25,0.4292084586120086,manual_review_required,pending,,
1fea2a17041503548b559cd91a424cc383ae205b450817db1731e7912cde746a,alc_label_candidate,1-coins/85_1477853928.jpg,,original=25;predicted=10,0.4289689844673887,manual_review_required,pending,,
9da4486e31371af78361ae8755148b02c272f790aca1f7551488ba59c384e0dd,alc_label_candidate,1-coins/115_1479350652.jpg,,original=10;predicted=25,0.4289679664177206,manual_review_required,pending,,
79a4e8ee663c83e10b4e9eebd8fb50a50e458cf66e26639086fa26954ea017ef,alc_label_candidate,1-coins/25_1477286412.jpg,,original=25;predicted=10,0.4282221672978543,manual_review_required,pending,,
7b18eeed2fb95d5b4fbe1a99e9ee5e6034409d91cc135267adafc4b82946097e,alc_label_candidate,1-coins/150_1479430092.jpg,,original=10;predicted=25,0.4278102968311533,manual_review_required,pending,,
639b34d61f7f9efa94932c3bb280a07d7f2699ed0406cd7c9ef5678f054e61b9,alc_label_candidate,1-coins/105_1479344574.jpg,,original=25;predicted=10,0.4271440621776652,manual_review_required,pending,,
3fb2d277268ac52f823fcbd7c0da63824c88c740471459de16f41e679ce4eb85,alc_label_candidate,1-coins/120_1479351516.jpg,,original=25;predicted=10,0.4266842794719441,manual_review_required,pending,,
9164b42ffe5451de2e37d370a56e46176d83bf37c4b5aed142575ba69f0fe5ea,alc_label_candidate,1-coins/10_1477147464.jpg,,original=10;predicted=25,0.4237560487184472,manual_review_required,pending,,
508e2ef4d9d5f43bda7f3d45d18f449f20b21585a99417d0cda3631d96110528,alc_label_candidate,1-coins/25_1477287216.jpg,,original=25;predicted=10,0.4213713767323818,manual_review_required,pending,,
d73aef8885a476abe40a1ff89c04139ff6da5e12f653509d328e9c693b3ca18e,alc_label_candidate,1-coins/55_1477838952.jpg,,original=10;predicted=25,0.4195894424564179,manual_review_required,pending,,
89030f8de396335071ec726b4907f007cc193a4490dda5ae94ab8463133d7f48,alc_label_candidate,1-coins/10_1477287900.jpg,,original=10;predicted=25,0.4194661806210279,manual_review_required,pending,,
39ac4a9dc949c7a5fa95368a634f447b305a500cc4cb454e847d1d4ec36d27ef,alc_label_candidate,1-coins/150_1477864470.jpg,,original=25;predicted=10,0.4179537207723608,manual_review_required,pending,,
946c18755d5379b87e80478835ea5444b8e77cc2beb3fec47b205525de0760a5,alc_label_candidate,1-coins/35_1477789884.jpg,,original=10;predicted=25,0.4145310905936297,manual_review_required,pending,,
3747c22a8d544fe761314dda49522de793df3b0bd969be938f47a0a3beed27f8,alc_label_candidate,1-coins/90_1477857000.jpg,,original=25;predicted=10,0.4137944943887011,manual_review_required,pending,,
3d4db236ca9e1ca41782480115c501f7afdf22061c40fa42320f853e7852cd99,alc_label_candidate,1-coins/75_1477849878.jpg,,original=10;predicted=25,0.4067764099904633,manual_review_required,pending,,
b5a8f008896e056cede66f6f7243ead479439945a0b6cadf6f9563821a8fdc57,alc_label_candidate,1-coins/90_1477855674.jpg,,original=25;predicted=10,0.4063071475723334,manual_review_required,pending,,
97efb18825c3989f321d7d7b52dcf31f8bc75192eaeae4e75f08ba195b25dfbf,alc_label_candidate,1-coins/100_1477860924.jpg,,original=10;predicted=25,0.3971309079818976,manual_review_required,pending,,
3dc72cf575edc87d311b149eccfc87cea3cd6f4e0f30231d10500b0de67d803e,alc_label_candidate,1-coins/55_1477842204.jpg,,original=10;predicted=25,0.396905330681075,manual_review_required,pending,,
2354e8b9e419a922e8dc9f900e822bb906b327cee9130c7d7ed54a2f325a13f0,alc_label_candidate,1-coins/60_1477845474.jpg,,original=10;predicted=25,0.3930162562201841,manual_review_required,pending,,
4926e9072f723e3e156811800c23ba7a32c5896459e73d1759f6bfcf047f803f,alc_label_candidate,1-coins/45_1477836948.jpg,,original=10;predicted=25,0.3834136360785154,manual_review_required,pending,,
f2cf02c59a3faaf0c407e2f8dc1a65fdc329dac6d41e73dbf0b8b4874d22ec26,alc_label_candidate,1-coins/170_1479423276.jpg,,original=10;predicted=25,0.3825895859331223,manual_review_required,pending,,
37117e1330d9e943e6483603e0d6c54ba7c5496661ba9ceb5bce4025d7d2c751,alc_label_candidate,1-coins/60_1477845174.jpg,,original=10;predicted=25,0.379120349084466,manual_review_required,pending,,
e6e5e3e42531eac85e490cb04d5fc355c9201403f4b5eefa00ab429201c5967c,alc_label_candidate,1-coins/110_1479346116.jpg,,original=25;predicted=10,0.3780915813025159,manual_review_required,pending,,
941b5c5ee364b28766318dd2a3e01a96bd696b0de7fae869a2bf0bb3ca389b83,alc_label_candidate,1-coins/25_1477285428.jpg,,original=25;predicted=10,0.378013666593196,manual_review_required,pending,,
f91ba98a7828e39f2d809eec77029ff828f96ffa6330f490cc43a9150f16eee7,alc_label_candidate,1-coins/55_1477842054.jpg,,original=25;predicted=10,0.3767454166467469,manual_review_required,pending,,
932df694bcd2d81a0a91ab1ead644de064f2d2a6442545d2cf901a82201f354d,alc_label_candidate,1-coins/90_1477855710.jpg,,original=25;predicted=10,0.3763499554601285,manual_review_required,pending,,
4ab371eaf33ba3fa71979b76b77128fba8e9aaa96e2e2d1a71baf3a9a4e10cb4,alc_label_candidate,1-coins/100_1477155282.jpg,,original=100;predicted=25,0.3759846466538049,manual_review_required,pending,,
f4c15a8485e21da268a92361d779d8d5f04e6d96e6a424f95657c6c37a47b855,alc_label_candidate,1-coins/50_1477282842.jpg,,original=50;predicted=10,0.3755799920063933,manual_review_required,pending,,
37ffca74646002b03b32597363fa1845c93ec901f15f5302f757981e104312a2,alc_label_candidate,1-coins/150_1479429978.jpg,,original=10;predicted=25,0.3740590762838198,manual_review_required,pending,,
e32fb71faf921b6240b45998a7c397f3fd7165134106c1611f7a3291e6d67c90,alc_label_candidate,1-coins/175_1479423732.jpg,,original=10;predicted=25,0.3731170535215774,manual_review_required,pending,,
cbc238b2e09d7c773fdc42e4815287b84e82fc0129e0839d0b95c23d5279fca9,alc_label_candidate,1-coins/85_1477852956.jpg,,original=25;predicted=10,0.3712556733425904,manual_review_required,pending,,
654474eafa25221008cc2dddbd50e200002455101705a6b7c89db5f35d022c3b,alc_label_candidate,1-coins/70_1477846716.jpg,,original=10;predicted=25,0.3668268267518226,manual_review_required,pending,,
32128a95c76162fb2aad9624af9ba77a5722e81fdc1d109ad2bd34c3e59855f5,alc_label_candidate,1-coins/55_1477839198.jpg,,original=25;predicted=10,0.3667780997601143,manual_review_required,pending,,
342170d7242d3ccccc12afdd1e606616d5a1a773619245103d9264506e767c6e,alc_label_candidate,1-coins/90_1477855506.jpg,,original=25;predicted=10,0.3652777077008107,manual_review_required,pending,,
81094c666bdccabdd13accc2a10a4f743f1eefbf022884e00f416ffe7682e4b7,alc_label_candidate,1-coins/45_1477835916.jpg,,original=10;predicted=25,0.3650607286231311,manual_review_required,pending,,
414870ae7ec10302668277e05d517d539136fa348d057f791fd7dc4cacd3ab44,alc_label_candidate,1-coins/90_1477856994.jpg,,original=25;predicted=10,0.3647074959445902,manual_review_required,pending,,
597d47d6d27ab7235f947070b4c15538442d15d63cc1c91aef48dbe1ddf126c7,alc_label_candidate,1-coins/150_1479429666.jpg,,original=10;predicted=25,0.3633780944925299,manual_review_required,pending,,
d66ed331f985bbc3ad1e4a490e4269d5242587a081de5cd9ce7b3cc55b761560,alc_label_candidate,1-coins/130_1477862436.jpg,,original=10;predicted=25,0.3564802102557838,manual_review_required,pending,,
5f8ca9e1178f6a3f0ba4ebacf37dea507791b66628b75491a716aa28f8cf2955,alc_label_candidate,1-coins/120_1479423066.jpg,,original=10;predicted=25,0.3510237602660305,manual_review_required,pending,,
0b7e41c132d27113f368d94a6437e1aeaaa8de79cb58d44d56d56d84e406b750,alc_label_candidate,1-coins/55_1477842708.jpg,,original=25;predicted=10,0.3497040933110695,manual_review_required,pending,,
62b04bef2de9b973b13076cab363fb612d51c132ac31c79cb8b73c8faeda6762,alc_label_candidate,1-coins/55_1477842060.jpg,,original=25;predicted=10,0.3485328492090764,manual_review_required,pending,,
616069c8a261881231c5e2623d32c9c4bfa11845e3d2e5e8412b1bcd9a90d58f,alc_label_candidate,1-coins/5_1477189476.jpg,,original=5;predicted=25,0.3445615002323201,manual_review_required,pending,,
318cf1b1e917f18d172cd935939dbead738d6278976f31dda1ee55e5d80092dd,alc_label_candidate,1-coins/170_1479423216.jpg,,original=10;predicted=25,0.3410065684180605,manual_review_required,pending,,
c5cb35910f95dfac97c10fa10a2a683d925236946032486666410de8198337c0,alc_label_candidate,1-coins/85_1477852188.jpg,,original=10;predicted=25,0.338496350248521,manual_review_required,pending,,
16f16f37bb1446a37a6d2e4ad5c25bc13dbe01deacda87ca2c1ec6ab46a160c0,alc_label_candidate,1-coins/55_1477842270.jpg,,original=10;predicted=25,0.3368453237058834,manual_review_required,pending,,
d8a1e5382e85aafe9a453150b85ae9b02ab57ec4d2af682fa56265b7f19ceab0,alc_label_candidate,1-coins/70_1477846698.jpg,,original=10;predicted=25,0.3364677752671438,manual_review_required,pending,,
767aa5974ae0e0d54ba856e1f7fdb9f901a501ad7825eec6487b9dc75150546f,alc_label_candidate,1-coins/25_1477285398.jpg,,original=25;predicted=10,0.3363623611041059,manual_review_required,pending,,
7dc6f2f13fbd8224022198f1e823bfb2657273f140b984453a171646cd2598e4,alc_label_candidate,1-coins/30_1477786770.jpg,,original=10;predicted=25,0.3358687923453023,manual_review_required,pending,,
958d839176bad494e6ee616df602c2cdb10170b195a6854d26c9ab98026506a5,alc_label_candidate,1-coins/75_1477849776.jpg,,original=10;predicted=25,0.33534290756212,manual_review_required,pending,,
9884a5798a131489c1392a01052f1a3b95b81fb6e76a1cbe0e405debdc23682e,alc_label_candidate,1-coins/25_1477286340.jpg,,original=25;predicted=10,0.3341728548925421,manual_review_required,pending,,
b055834b3e0b443d93b26440f14eb12253dac2582f03d9bb34691b00cafa942e,alc_label_candidate,1-coins/25_1477191336.jpg,,original=25;predicted=10,0.3328543790027966,manual_review_required,pending,,
30158406fb39da39cd16af4d81ecf1b914a0b0f740ab4b17545d58693584004b,alc_label_candidate,1-coins/75_1477850514.jpg,,original=10;predicted=25,0.3316076623492078,manual_review_required,pending,,
12a43ac5a50f3e288395c6b6114193a66d3b11e6449502ab7caa96b3201accf2,alc_label_candidate,1-coins/50_1477194366.jpg,,original=50;predicted=10,0.3305117919688755,manual_review_required,pending,,
568e515f25e5cf2f15a28aeef6f06c192a914f571d4f2687330683d3fcdcad14,alc_label_candidate,1-coins/105_1479344580.jpg,,original=25;predicted=10,0.3292541707645735,manual_review_required,pending,,
caaaa329afe68dbd6bbd58c2949589c404698619d6199d10eee7c747125a6285,alc_label_candidate,1-coins/65_1477846008.jpg,,original=10;predicted=25,0.3283970532414065,manual_review_required,pending,,
42ead8fc05de7a3196bcfd24820ef4f059e9fc07388a8bb33cc2774467c337c9,alc_label_candidate,1-coins/110_1479347472.jpg,,original=25;predicted=10,0.3269836944978519,manual_review_required,pending,,
