annotation_relative_path,annotation_filename,annotation_stem,is_labelme,imagePath,imagePath_filename,n_shapes,labels,parse_error,matched_to_image
1-coins/10_1477787724.json,10_1477787724.json,10_1477787724,True,10_1477787724.jpg,10_1477787724.jpg,2,5,,True
1-coins/10_1477787730.json,10_1477787730.json,10_1477787730,True,10_1477787730.jpg,10_1477787730.jpg,2,5,,True
1-coins/10_1477787736.json,10_1477787736.json,10_1477787736,True,10_1477787736.jpg,10_1477787736.jpg,2,5,,True
1-coins/10_1477787742.json,10_1477787742.json,10_1477787742,True,10_1477787742.jpg,10_1477787742.jpg,2,5,,True
1-coins/10_1477787748.json,10_1477787748.json,10_1477787748,True,10_1477787748.jpg,10_1477787748.jpg,2,5,,True
1-coins/10_1477787754.json,10_1477787754.json,10_1477787754,True,10_1477787754.jpg,10_1477787754.jpg,2,5,,True
1-coins/10_1477787760.json,10_1477787760.json,10_1477787760,True,10_1477787760.jpg,10_1477787760.jpg,2,5,,True
1-coins/10_1477787766.json,10_1477787766.json,10_1477787766,True,10_1477787766.jpg,10_1477787766.jpg,2,5,,True
1-coins/10_1477787772.json,10_1477787772.json,10_1477787772,True,10_1477787772.jpg,10_1477787772.jpg,2,5,,True
1-coins/10_1477787778.json,10_1477787778.json,10_1477787778,True,10_1477787778.jpg,10_1477787778.jpg,2,5,,True
1-coins/10_1477787784.json,10_1477787784.json,10_1477787784,True,10_1477787784.jpg,10_1477787784.jpg,2,5,,True
1-coins/10_1477787910.json,10_1477787910.json,10_1477787910,True,10_1477787910.jpg,10_1477787910.jpg,2,5,,True
1-coins/10_1477787916.json,10_1477787916.json,10_1477787916,True,10_1477787916.jpg,10_1477787916.jpg,2,5,,True
1-coins/10_1477787922.json,10_1477787922.json,10_1477787922,True,10_1477787922.jpg,10_1477787922.jpg,2,5,,True
1-coins/10_1477787928.json,10_1477787928.json,10_1477787928,True,10_1477787928.jpg,10_1477787928.jpg,2,5,,True
1-coins/10_1477787934.json,10_1477787934.json,10_1477787934,True,10_1477787934.jpg,10_1477787934.jpg,2,5,,True
1-coins/10_1477787940.json,10_1477787940.json,10_1477787940,True,10_1477787940.jpg,10_1477787940.jpg,2,5,,True
1-coins/10_1477787946.json,10_1477787946.json,10_1477787946,True,10_1477787946.jpg,10_1477787946.jpg,2,5,,True
1-coins/10_1477787952.json,10_1477787952.json,10_1477787952,True,10_1477787952.jpg,10_1477787952.jpg,2,5,,True
1-coins/10_1477787958.json,10_1477787958.json,10_1477787958,True,10_1477787958.jpg,10_1477787958.jpg,2,5,,True
1-coins/10_1477787964.json,10_1477787964.json,10_1477787964,True,10_1477787964.jpg,10_1477787964.jpg,2,5,,True
1-coins/10_1477787970.json,10_1477787970.json,10_1477787970,True,10_1477787970.jpg,10_1477787970.jpg,2,5,,True
1-coins/10_1477787976.json,10_1477787976.json,10_1477787976,True,10_1477787976.jpg,10_1477787976.jpg,2,5,,True
1-coins/10_1477787982.json,10_1477787982.json,10_1477787982,True,10_1477787982.jpg,10_1477787982.jpg,2,5,,True
1-coins/10_1477787988.json,10_1477787988.json,10_1477787988,True,10_1477787988.jpg,10_1477787988.jpg,2,5,,True
1-coins/10_1477787994.json,10_1477787994.json,10_1477787994,True,10_1477787994.jpg,10_1477787994.jpg,2,5,,True
1-coins/10_1477788000.json,10_1477788000.json,10_1477788000,True,10_1477788000.jpg,10_1477788000.jpg,2,5,,True
1-coins/10_1477788006.json,10_1477788006.json,10_1477788006,True,10_1477788006.jpg,10_1477788006.jpg,2,5,,True
1-coins/10_1477788012.json,10_1477788012.json,10_1477788012,True,10_1477788012.jpg,10_1477788012.jpg,2,5,,True
1-coins/10_1477788018.json,10_1477788018.json,10_1477788018,True,10_1477788018.jpg,10_1477788018.jpg,2,5,,True
1-coins/10_1477788024.json,10_1477788024.json,10_1477788024,True,10_1477788024.jpg,10_1477788024.jpg,2,5,,True
1-coins/10_1477788030.json,10_1477788030.json,10_1477788030,True,10_1477788030.jpg,10_1477788030.jpg,2,5,,True
1-coins/10_1477788036.json,10_1477788036.json,10_1477788036,True,10_1477788036.jpg,10_1477788036.jpg,2,5,,True
1-coins/10_1477788042.json,10_1477788042.json,10_1477788042,True,10_1477788042.jpg,10_1477788042.jpg,2,5,,True
1-coins/10_1477788048.json,10_1477788048.json,10_1477788048,True,10_1477788048.jpg,10_1477788048.jpg,2,5,,True
1-coins/10_1477788054.json,10_1477788054.json,10_1477788054,True,10_1477788054.jpg,10_1477788054.jpg,2,5,,True
1-coins/10_1477788060.json,10_1477788060.json,10_1477788060,True,10_1477788060.jpg,10_1477788060.jpg,2,5,,True
1-coins/10_1477788066.json,10_1477788066.json,10_1477788066,True,10_1477788066.jpg,10_1477788066.jpg,2,5,,True
1-coins/10_1477788072.json,10_1477788072.json,10_1477788072,True,10_1477788072.jpg,10_1477788072.jpg,2,5,,True
1-coins/10_1477788078.json,10_1477788078.json,10_1477788078,True,10_1477788078.jpg,10_1477788078.jpg,2,5,,True
1-coins/10_1477788084.json,10_1477788084.json,10_1477788084,True,10_1477788084.jpg,10_1477788084.jpg,2,5,,True
1-coins/110_1479345618.json,110_1479345618.json,110_1479345618,True,110_1479345618.jpg,110_1479345618.jpg,6,25|5,,True
1-coins/110_1479345624.json,110_1479345624.json,110_1479345624,True,110_1479345624.jpg,110_1479345624.jpg,6,25|5,,True
1-coins/110_1479345630.json,110_1479345630.json,110_1479345630,True,110_1479345630.jpg,110_1479345630.jpg,6,25|5,,True
1-coins/110_1479345636.json,110_1479345636.json,110_1479345636,True,110_1479345636.jpg,110_1479345636.jpg,6,25|5,,True
1-coins/110_1479345642.json,110_1479345642.json,110_1479345642,True,110_1479345642.jpg,110_1479345642.jpg,6,25|5,,True
1-coins/110_1479345648.json,110_1479345648.json,110_1479345648,True,110_1479345648.jpg,110_1479345648.jpg,6,25|5,,True
1-coins/110_1479345654.json,110_1479345654.json,110_1479345654,True,110_1479345654.jpg,110_1479345654.jpg,6,25|5,,True
1-coins/110_1479345660.json,110_1479345660.json,110_1479345660,True,110_1479345660.jpg,110_1479345660.jpg,6,25|5,,True
1-coins/110_1479345666.json,110_1479345666.json,110_1479345666,True,110_1479345666.jpg,110_1479345666.jpg,6,25|5,,True
1-coins/110_1479345672.json,110_1479345672.json,110_1479345672,True,110_1479345672.jpg,110_1479345672.jpg,6,25|5,,True
1-coins/110_1479345678.json,110_1479345678.json,110_1479345678,True,110_1479345678.jpg,110_1479345678.jpg,6,25|5,,True
1-coins/110_1479345684.json,110_1479345684.json,110_1479345684,True,110_1479345684.jpg,110_1479345684.jpg,6,25|5,,True
1-coins/110_1479345690.json,110_1479345690.json,110_1479345690,True,110_1479345690.jpg,110_1479345690.jpg,6,25|5,,True
1-coins/110_1479345696.json,110_1479345696.json,110_1479345696,True,110_1479345696.jpg,110_1479345696.jpg,6,25|5,,True
1-coins/110_1479345702.json,110_1479345702.json,110_1479345702,True,110_1479345702.jpg,110_1479345702.jpg,6,25|5,,True
1-coins/110_1479345708.json,110_1479345708.json,110_1479345708,True,110_1479345708.jpg,110_1479345708.jpg,6,25|5,,True
1-coins/110_1479345714.json,110_1479345714.json,110_1479345714,True,110_1479345714.jpg,110_1479345714.jpg,6,25|5,,True
1-coins/110_1479345720.json,110_1479345720.json,110_1479345720,True,110_1479345720.jpg,110_1479345720.jpg,6,25|5,,True
1-coins/110_1479345726.json,110_1479345726.json,110_1479345726,True,110_1479345726.jpg,110_1479345726.jpg,6,25|5,,True
1-coins/110_1479345732.json,110_1479345732.json,110_1479345732,True,110_1479345732.jpg,110_1479345732.jpg,6,25|5,,True
1-coins/110_1479345738.json,110_1479345738.json,110_1479345738,True,110_1479345738.jpg,110_1479345738.jpg,6,25|5,,True
1-coins/110_1479345744.json,110_1479345744.json,110_1479345744,True,110_1479345744.jpg,110_1479345744.jpg,6,25|5,,True
1-coins/110_1479345750.json,110_1479345750.json,110_1479345750,True,110_1479345750.jpg,110_1479345750.jpg,6,25|5,,True
1-coins/110_1479345756.json,110_1479345756.json,110_1479345756,True,110_1479345756.jpg,110_1479345756.jpg,6,25|5,,True
1-coins/110_1479345762.json,110_1479345762.json,110_1479345762,True,110_1479345762.jpg,110_1479345762.jpg,6,25|5,,True
1-coins/110_1479345768.json,110_1479345768.json,110_1479345768,True,110_1479345768.jpg,110_1479345768.jpg,6,25|5,,True
1-coins/110_1479345774.json,110_1479345774.json,110_1479345774,True,110_1479345774.jpg,110_1479345774.jpg,6,25|5,,True
1-coins/110_1479345780.json,110_1479345780.json,110_1479345780,True,110_1479345780.jpg,110_1479345780.jpg,6,25|5,,True
1-coins/110_1479345786.json,110_1479345786.json,110_1479345786,True,110_1479345786.jpg,110_1479345786.jpg,6,25|5,,True
1-coins/110_1479345792.json,110_1479345792.json,110_1479345792,True,110_1479345792.jpg,110_1479345792.jpg,6,25|5,,True
1-coins/110_1479346104.json,110_1479346104.json,110_1479346104,True,110_1479346104.jpg,110_1479346104.jpg,8,10|25|5,,True
1-coins/110_1479346110.json,110_1479346110.json,110_1479346110,True,110_1479346110.jpg,110_1479346110.jpg,8,10|25|5,,True
1-coins/110_1479346116.json,110_1479346116.json,110_1479346116,True,110_1479346116.jpg,110_1479346116.jpg,8,10|25|5,,True
1-coins/110_1479346122.json,110_1479346122.json,110_1479346122,True,110_1479346122.jpg,110_1479346122.jpg,8,10|25|5,,True
1-coins/110_1479346128.json,110_1479346128.json,110_1479346128,True,110_1479346128.jpg,110_1479346128.jpg,8,10|25|5,,True
1-coins/110_1479346134.json,110_1479346134.json,110_1479346134,True,110_1479346134.jpg,110_1479346134.jpg,8,10|25|5,,True
1-coins/110_1479346140.json,110_1479346140.json,110_1479346140,True,110_1479346140.jpg,110_1479346140.jpg,8,10|25|5,,True
1-coins/110_1479346146.json,110_1479346146.json,110_1479346146,True,110_1479346146.jpg,110_1479346146.jpg,8,10|25|5,,True
1-coins/110_1479346152.json,110_1479346152.json,110_1479346152,True,110_1479346152.jpg,110_1479346152.jpg,8,10|25|5,,True
1-coins/110_1479346158.json,110_1479346158.json,110_1479346158,True,110_1479346158.jpg,110_1479346158.jpg,8,10|25|5,,True
1-coins/110_1479346164.json,110_1479346164.json,110_1479346164,True,110_1479346164.jpg,110_1479346164.jpg,8,10|25|5,,True
1-coins/110_1479346170.json,110_1479346170.json,110_1479346170,True,110_1479346170.jpg,110_1479346170.jpg,8,10|25|5,,True
1-coins/110_1479346176.json,110_1479346176.json,110_1479346176,True,110_1479346176.jpg,110_1479346176.jpg,8,10|25|5,,True
1-coins/110_1479346182.json,110_1479346182.json,110_1479346182,True,110_1479346182.jpg,110_1479346182.jpg,8,10|25|5,,True
1-coins/110_1479346188.json,110_1479346188.json,110_1479346188,True,110_1479346188.jpg,110_1479346188.jpg,8,10|25|5,,True
1-coins/110_1479346194.json,110_1479346194.json,110_1479346194,True,110_1479346194.jpg,110_1479346194.jpg,8,10|25|5,,True
1-coins/110_1479346200.json,110_1479346200.json,110_1479346200,True,110_1479346200.jpg,110_1479346200.jpg,8,10|25|5,,True
1-coins/110_1479346206.json,110_1479346206.json,110_1479346206,True,110_1479346206.jpg,110_1479346206.jpg,8,10|25|5,,True
1-coins/110_1479346212.json,110_1479346212.json,110_1479346212,True,110_1479346212.jpg,110_1479346212.jpg,8,10|25|5,,True
1-coins/110_1479346218.json,110_1479346218.json,110_1479346218,True,110_1479346218.jpg,110_1479346218.jpg,8,10|25|5,,True
1-coins/110_1479346224.json,110_1479346224.json,110_1479346224,True,110_1479346224.jpg,110_1479346224.jpg,8,10|25|5,,True
1-coins/110_1479346230.json,110_1479346230.json,110_1479346230,True,110_1479346230.jpg,110_1479346230.jpg,8,10|25|5,,True
1-coins/110_1479346236.json,110_1479346236.json,110_1479346236,True,110_1479346236.jpg,110_1479346236.jpg,8,10|25|5,,True
1-coins/110_1479346242.json,110_1479346242.json,110_1479346242,True,110_1479346242.jpg,110_1479346242.jpg,8,10|25|5,,True
1-coins/110_1479346248.json,110_1479346248.json,110_1479346248,True,110_1479346248.jpg,110_1479346248.jpg,8,10|25|5,,True
1-coins/110_1479346254.json,110_1479346254.json,110_1479346254,True,110_1479346254.jpg,110_1479346254.jpg,8,10|25|5,,True
1-coins/110_1479346260.json,110_1479346260.json,110_1479346260,True,110_1479346260.jpg,110_1479346260.jpg,8,10|25|5,,True
1-coins/110_1479346266.json,110_1479346266.json,110_1479346266,True,110_1479346266.jpg,110_1479346266.jpg,8,10|25|5,,True
1-coins/110_1479346272.json,110_1479346272.json,110_1479346272,True,110_1479346272.jpg,110_1479346272.jpg,8,10|25|5,,True
1-coins/110_1479346278.json,110_1479346278.json,110_1479346278,True,110_1479346278.jpg,110_1479346278.jpg,8,10|25|5,,True
1-coins/110_1479346284.json,110_1479346284.json,110_1479346284,True,110_1479346284.jpg,110_1479346284.jpg,8,10|25|5,,True
1-coins/110_1479347334.json,110_1479347334.json,110_1479347334,True,110_1479347334.jpg,110_1479347334.jpg,8,10|25|5,,True
1-coins/110_1479347340.json,110_1479347340.json,110_1479347340,True,110_1479347340.jpg,110_1479347340.jpg,8,10|25|5,,True
1-coins/110_1479347346.json,110_1479347346.json,110_1479347346,True,110_1479347346.jpg,110_1479347346.jpg,8,10|25|5,,True
1-coins/110_1479347352.json,110_1479347352.json,110_1479347352,True,110_1479347352.jpg,110_1479347352.jpg,8,10|25|5,,True
1-coins/110_1479347358.json,110_1479347358.json,110_1479347358,True,110_1479347358.jpg,110_1479347358.jpg,8,10|25|5,,True
1-coins/110_1479347364.json,110_1479347364.json,110_1479347364,True,110_1479347364.jpg,110_1479347364.jpg,8,10|25|5,,True
1-coins/110_1479347370.json,110_1479347370.json,110_1479347370,True,110_1479347370.jpg,110_1479347370.jpg,8,10|25|5,,True
1-coins/110_1479347376.json,110_1479347376.json,110_1479347376,True,110_1479347376.jpg,110_1479347376.jpg,8,10|25|5,,True
1-coins/110_1479347382.json,110_1479347382.json,110_1479347382,True,110_1479347382.jpg,110_1479347382.jpg,8,10|25|5,,True
1-coins/110_1479347388.json,110_1479347388.json,110_1479347388,True,110_1479347388.jpg,110_1479347388.jpg,8,10|25|5,,True
1-coins/110_1479347394.json,110_1479347394.json,110_1479347394,True,110_1479347394.jpg,110_1479347394.jpg,8,10|25|5,,True
1-coins/110_1479347400.json,110_1479347400.json,110_1479347400,True,110_1479347400.jpg,110_1479347400.jpg,8,10|25|5,,True
1-coins/110_1479347406.json,110_1479347406.json,110_1479347406,True,110_1479347406.jpg,110_1479347406.jpg,8,10|25|5,,True
1-coins/110_1479347412.json,110_1479347412.json,110_1479347412,True,110_1479347412.jpg,110_1479347412.jpg,8,10|25|5,,True
1-coins/110_1479347418.json,110_1479347418.json,110_1479347418,True,110_1479347418.jpg,110_1479347418.jpg,8,10|25|5,,True
1-coins/110_1479347424.json,110_1479347424.json,110_1479347424,True,110_1479347424.jpg,110_1479347424.jpg,8,10|25|5,,True
1-coins/110_1479347430.json,110_1479347430.json,110_1479347430,True,110_1479347430.jpg,110_1479347430.jpg,8,10|25|5,,True
1-coins/110_1479347436.json,110_1479347436.json,110_1479347436,True,110_1479347436.jpg,110_1479347436.jpg,8,10|25|5,,True
1-coins/110_1479347442.json,110_1479347442.json,110_1479347442,True,110_1479347442.jpg,110_1479347442.jpg,8,10|25|5,,True
1-coins/110_1479347448.json,110_1479347448.json,110_1479347448,True,110_1479347448.jpg,110_1479347448.jpg,8,10|25|5,,True
1-coins/110_1479347454.json,110_1479347454.json,110_1479347454,True,110_1479347454.jpg,110_1479347454.jpg,8,10|25|5,,True
1-coins/110_1479347460.json,110_1479347460.json,110_1479347460,True,110_1479347460.jpg,110_1479347460.jpg,8,10|25|5,,True
1-coins/110_1479347466.json,110_1479347466.json,110_1479347466,True,110_1479347466.jpg,110_1479347466.jpg,8,10|25|5,,True
1-coins/110_1479347472.json,110_1479347472.json,110_1479347472,True,110_1479347472.jpg,110_1479347472.jpg,8,10|25|5,,True
1-coins/110_1479347478.json,110_1479347478.json,110_1479347478,True,110_1479347478.jpg,110_1479347478.jpg,8,10|25|5,,True
1-coins/110_1479347484.json,110_1479347484.json,110_1479347484,True,110_1479347484.jpg,110_1479347484.jpg,8,10|25|5,,True
1-coins/110_1479347490.json,110_1479347490.json,110_1479347490,True,110_1479347490.jpg,110_1479347490.jpg,8,10|25|5,,True
1-coins/110_1479347496.json,110_1479347496.json,110_1479347496,True,110_1479347496.jpg,110_1479347496.jpg,8,10|25|5,,True
1-coins/110_1479347502.json,110_1479347502.json,110_1479347502,True,110_1479347502.jpg,110_1479347502.jpg,8,10|25|5,,True
1-coins/110_1479347508.json,110_1479347508.json,110_1479347508,True,110_1479347508.jpg,110_1479347508.jpg,8,10|25|5,,True
1-coins/115_1479347550.json,115_1479347550.json,115_1479347550,True,115_1479347550.jpg,115_1479347550.jpg,9,10|25|5,,True
1-coins/115_1479347556.json,115_1479347556.json,115_1479347556,True,115_1479347556.jpg,115_1479347556.jpg,9,10|25|5,,True
1-coins/115_1479347562.json,115_1479347562.json,115_1479347562,True,115_1479347562.jpg,115_1479347562.jpg,9,10|25|5,,True
1-coins/115_1479347568.json,115_1479347568.json,115_1479347568,True,115_1479347568.jpg,115_1479347568.jpg,9,10|25|5,,True
1-coins/115_1479347574.json,115_1479347574.json,115_1479347574,True,115_1479347574.jpg,115_1479347574.jpg,9,10|25|5,,True
1-coins/115_1479347580.json,115_1479347580.json,115_1479347580,True,115_1479347580.jpg,115_1479347580.jpg,9,10|25|5,,True
1-coins/115_1479347586.json,115_1479347586.json,115_1479347586,True,115_1479347586.jpg,115_1479347586.jpg,9,10|25|5,,True
1-coins/115_1479347592.json,115_1479347592.json,115_1479347592,True,115_1479347592.jpg,115_1479347592.jpg,9,10|25|5,,True
1-coins/115_1479347598.json,115_1479347598.json,115_1479347598,True,115_1479347598.jpg,115_1479347598.jpg,9,10|25|5,,True
1-coins/115_1479347604.json,115_1479347604.json,115_1479347604,True,115_1479347604.jpg,115_1479347604.jpg,9,10|25|5,,True
1-coins/115_1479347610.json,115_1479347610.json,115_1479347610,True,115_1479347610.jpg,115_1479347610.jpg,9,10|25|5,,True
1-coins/115_1479347616.json,115_1479347616.json,115_1479347616,True,115_1479347592.jpg,115_1479347592.jpg,9,10|25|5,,True
1-coins/115_1479347622.json,115_1479347622.json,115_1479347622,True,115_1479347622.jpg,115_1479347622.jpg,9,10|25|5,,True
1-coins/115_1479347628.json,115_1479347628.json,115_1479347628,True,115_1479347628.jpg,115_1479347628.jpg,9,10|25|5,,True
1-coins/115_1479347634.json,115_1479347634.json,115_1479347634,True,115_1479347634.jpg,115_1479347634.jpg,9,10|25|5,,True
1-coins/115_1479347640.json,115_1479347640.json,115_1479347640,True,115_1479347640.jpg,115_1479347640.jpg,9,10|25|5,,True
1-coins/115_1479347646.json,115_1479347646.json,115_1479347646,True,115_1479347646.jpg,115_1479347646.jpg,9,10|25|5,,True
1-coins/115_1479347652.json,115_1479347652.json,115_1479347652,True,115_1479347652.jpg,115_1479347652.jpg,9,10|25|5,,True
1-coins/115_1479347658.json,115_1479347658.json,115_1479347658,True,115_1479347658.jpg,115_1479347658.jpg,9,10|25|5,,True
1-coins/115_1479347664.json,115_1479347664.json,115_1479347664,True,115_1479347664.jpg,115_1479347664.jpg,9,10|25|5,,True
1-coins/115_1479347670.json,115_1479347670.json,115_1479347670,True,115_1479347670.jpg,115_1479347670.jpg,9,10|25|5,,True
1-coins/115_1479347682.json,115_1479347682.json,115_1479347682,True,115_1479347682.jpg,115_1479347682.jpg,9,10|25|5,,True
1-coins/115_1479347688.json,115_1479347688.json,115_1479347688,True,115_1479347688.jpg,115_1479347688.jpg,9,10|25|5,,True
1-coins/115_1479347694.json,115_1479347694.json,115_1479347694,True,115_1479347694.jpg,115_1479347694.jpg,9,10|25|5,,True
1-coins/115_1479347700.json,115_1479347700.json,115_1479347700,True,115_1479347700.jpg,115_1479347700.jpg,9,10|25|5,,True
1-coins/115_1479347706.json,115_1479347706.json,115_1479347706,True,115_1479347706.jpg,115_1479347706.jpg,9,10|25|5,,True
1-coins/115_1479347712.json,115_1479347712.json,115_1479347712,True,115_1479347712.jpg,115_1479347712.jpg,9,10|25|5,,True
1-coins/115_1479347718.json,115_1479347718.json,115_1479347718,True,115_1479347718.jpg,115_1479347718.jpg,9,10|25|5,,True
1-coins/115_1479347724.json,115_1479347724.json,115_1479347724,True,115_1479347724.jpg,115_1479347724.jpg,9,10|25|5,,True
1-coins/115_1479347922.json,115_1479347922.json,115_1479347922,True,115_1479347922.jpg,115_1479347922.jpg,4,100|5,,True
1-coins/115_1479347928.json,115_1479347928.json,115_1479347928,True,115_1479347928.jpg,115_1479347928.jpg,4,100|5,,True
1-coins/115_1479347934.json,115_1479347934.json,115_1479347934,True,115_1479347934.jpg,115_1479347934.jpg,4,100|5,,True
1-coins/115_1479347940.json,115_1479347940.json,115_1479347940,True,115_1479347940.jpg,115_1479347940.jpg,4,100|5,,True
1-coins/115_1479347946.json,115_1479347946.json,115_1479347946,True,115_1479347946.jpg,115_1479347946.jpg,4,100|5,,True
1-coins/115_1479347952.json,115_1479347952.json,115_1479347952,True,115_1479347952.jpg,115_1479347952.jpg,4,100|5,,True
1-coins/115_1479347958.json,115_1479347958.json,115_1479347958,True,115_1479347958.jpg,115_1479347958.jpg,4,100|5,,True
1-coins/115_1479347964.json,115_1479347964.json,115_1479347964,True,115_1479347964.jpg,115_1479347964.jpg,4,100|5,,True
1-coins/115_1479347970.json,115_1479347970.json,115_1479347970,True,115_1479347970.jpg,115_1479347970.jpg,4,100|5,,True
1-coins/115_1479347976.json,115_1479347976.json,115_1479347976,True,115_1479347976.jpg,115_1479347976.jpg,4,100|5,,True
1-coins/115_1479347982.json,115_1479347982.json,115_1479347982,True,115_1479347982.jpg,115_1479347982.jpg,4,100|5,,True
1-coins/115_1479347988.json,115_1479347988.json,115_1479347988,True,115_1479347988.jpg,115_1479347988.jpg,4,100|5,,True
1-coins/115_1479347994.json,115_1479347994.json,115_1479347994,True,115_1479347994.jpg,115_1479347994.jpg,4,100|5,,True
1-coins/115_1479348000.json,115_1479348000.json,115_1479348000,True,115_1479348000.jpg,115_1479348000.jpg,4,100|5,,True
1-coins/115_1479348006.json,115_1479348006.json,115_1479348006,True,115_1479348006.jpg,115_1479348006.jpg,4,100|5,,True
1-coins/115_1479348012.json,115_1479348012.json,115_1479348012,True,115_1479348012.jpg,115_1479348012.jpg,4,100|5,,True
1-coins/115_1479348018.json,115_1479348018.json,115_1479348018,True,115_1479348018.jpg,115_1479348018.jpg,4,100|5,,True
1-coins/115_1479348024.json,115_1479348024.json,115_1479348024,True,115_1479348024.jpg,115_1479348024.jpg,4,100|5,,True
1-coins/115_1479348030.json,115_1479348030.json,115_1479348030,True,115_1479348030.jpg,115_1479348030.jpg,4,100|5,,True
1-coins/115_1479348036.json,115_1479348036.json,115_1479348036,True,115_1479348036.jpg,115_1479348036.jpg,4,100|5,,True
1-coins/115_1479348042.json,115_1479348042.json,115_1479348042,True,115_1479348042.jpg,115_1479348042.jpg,4,100|5,,True
1-coins/115_1479348048.json,115_1479348048.json,115_1479348048,True,115_1479348048.jpg,115_1479348048.jpg,4,100|5,,True
1-coins/115_1479348054.json,115_1479348054.json,115_1479348054,True,115_1479348054.jpg,115_1479348054.jpg,4,100|5,,True
1-coins/115_1479348060.json,115_1479348060.json,115_1479348060,True,115_1479348060.jpg,115_1479348060.jpg,4,100|5,,True
1-coins/115_1479348066.json,115_1479348066.json,115_1479348066,True,115_1479348066.jpg,115_1479348066.jpg,4,100|5,,True
1-coins/115_1479348072.json,115_1479348072.json,115_1479348072,True,115_1479348072.jpg,115_1479348072.jpg,4,100|5,,True
1-coins/115_1479348078.json,115_1479348078.json,115_1479348078,True,115_1479348078.jpg,115_1479348078.jpg,4,100|5,,True
1-coins/115_1479348084.json,115_1479348084.json,115_1479348084,True,115_1479348084.jpg,115_1479348084.jpg,4,100|5,,True
1-coins/115_1479348090.json,115_1479348090.json,115_1479348090,True,115_1479348090.jpg,115_1479348090.jpg,4,100|5,,True
1-coins/115_1479348096.json,115_1479348096.json,115_1479348096,True,115_1479348096.jpg,115_1479348096.jpg,4,100|5,,True
1-coins/115_1479348216.json,115_1479348216.json,115_1479348216,True,115_1479348216.jpg,115_1479348216.jpg,4,100|5,,True
1-coins/115_1479348222.json,115_1479348222.json,115_1479348222,True,115_1479348222.jpg,115_1479348222.jpg,4,100|5,,True
1-coins/115_1479348228.json,115_1479348228.json,115_1479348228,True,115_1479348228.jpg,115_1479348228.jpg,4,100|5,,True
1-coins/115_1479348234.json,115_1479348234.json,115_1479348234,True,115_1479348234.jpg,115_1479348234.jpg,4,100|5,,True
1-coins/115_1479348240.json,115_1479348240.json,115_1479348240,True,115_1479348240.jpg,115_1479348240.jpg,4,100|5,,True
1-coins/115_1479348246.json,115_1479348246.json,115_1479348246,True,115_1479348246.jpg,115_1479348246.jpg,4,100|5,,True
1-coins/115_1479348252.json,115_1479348252.json,115_1479348252,True,115_1479348252.jpg,115_1479348252.jpg,4,100|5,,True
1-coins/115_1479348258.json,115_1479348258.json,115_1479348258,True,115_1479348258.jpg,115_1479348258.jpg,4,100|5,,True
1-coins/115_1479348264.json,115_1479348264.json,115_1479348264,True,115_1479348264.jpg,115_1479348264.jpg,4,100|5,,True
1-coins/115_1479348270.json,115_1479348270.json,115_1479348270,True,115_1479348270.jpg,115_1479348270.jpg,4,100|5,,True
1-coins/115_1479348276.json,115_1479348276.json,115_1479348276,True,115_1479348276.jpg,115_1479348276.jpg,4,100|5,,True
1-coins/115_1479348282.json,115_1479348282.json,115_1479348282,True,115_1479348282.jpg,115_1479348282.jpg,4,100|5,,True
1-coins/115_1479348288.json,115_1479348288.json,115_1479348288,True,115_1479348288.jpg,115_1479348288.jpg,4,100|5,,True
1-coins/115_1479348294.json,115_1479348294.json,115_1479348294,True,115_1479348294.jpg,115_1479348294.jpg,4,100|5,,True
1-coins/115_1479348300.json,115_1479348300.json,115_1479348300,True,115_1479348300.jpg,115_1479348300.jpg,4,100|5,,True
1-coins/115_1479348306.json,115_1479348306.json,115_1479348306,True,115_1479348306.jpg,115_1479348306.jpg,4,100|5,,True
1-coins/115_1479348312.json,115_1479348312.json,115_1479348312,True,115_1479348312.jpg,115_1479348312.jpg,4,100|5,,True
1-coins/115_1479348318.json,115_1479348318.json,115_1479348318,True,115_1479348318.jpg,115_1479348318.jpg,4,100|5,,True
1-coins/115_1479348324.json,115_1479348324.json,115_1479348324,True,115_1479348324.jpg,115_1479348324.jpg,4,100|5,,True
1-coins/115_1479348330.json,115_1479348330.json,115_1479348330,True,115_1479348330.jpg,115_1479348330.jpg,4,100|5,,True
1-coins/115_1479348336.json,115_1479348336.json,115_1479348336,True,115_1479348336.jpg,115_1479348336.jpg,4,100|5,,True
1-coins/115_1479348342.json,115_1479348342.json,115_1479348342,True,115_1479348342.jpg,115_1479348342.jpg,4,100|5,,True
1-coins/115_1479348348.json,115_1479348348.json,115_1479348348,True,115_1479348348.jpg,115_1479348348.jpg,4,100|5,,True
1-coins/115_1479348354.json,115_1479348354.json,115_1479348354,True,115_1479348354.jpg,115_1479348354.jpg,4,100|5,,True
1-coins/115_1479348360.json,115_1479348360.json,115_1479348360,True,115_1479348360.jpg,115_1479348360.jpg,4,100|5,,True
1-coins/115_1479348366.json,115_1479348366.json,115_1479348366,True,115_1479348366.jpg,115_1479348366.jpg,4,100|5,,True
1-coins/115_1479348372.json,115_1479348372.json,115_1479348372,True,115_1479348372.jpg,115_1479348372.jpg,4,100|5,,True
1-coins/115_1479348378.json,115_1479348378.json,115_1479348378,True,115_1479348378.jpg,115_1479348378.jpg,4,100|5,,True
